Category,Class,Part,Parent Asset,Subcontractor 1,Subcontractor 2,Subcontractor 3,Surf. Res. at 4.5K (bend),Surf. Res. at 4.5K (flat),Twist,Length,Magnectic Permeability,Radial Diameter Center,Radial Diameter End,Straightness,Subcont. 1 certificate no,Subcont. 2 certificate no,Coil,Vertical Diameter Center,Vertical Diameter End,Weld Conformity,Name
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000737,Boehler,Heraeus,Prestara,3.6,3.15,<1?,15555,1.00317,48.33,48.35,<3 mm/tube,nr. 025640,WCH 02269785,23/1,38.88,38.87,OK,A8R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000740,Boehler,Heraeus,Prestara,3.6,3.15,<1?,15556,1.00317,48.36,48.35,<3 mm/tube,nr. 025640,WCH 02269785,23/1,38.92,38.92,OK,C23R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000741,Boehler,Heraeus,Prestara,3.6,3.15,<1?,15556,1.00317,48.37,48.35,<3 mm/tube,nr. 025640,WCH 02269785,23/1,38.93,38.93,OK,A21L7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000742,Boehler,Heraeus,Prestara,3.6,3.15,<1?,15557,1.00317,48.36,48.36,<3 mm/tube,nr. 025640,WCH 02269785,23/1,38.94,38.91,OK,B25R6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000743,Boehler,Heraeus,Prestara,3.6,3.15,<1?,15556,1.00317,48.37,48.35,<3 mm/tube,nr. 025640,WCH 02269785,23/1,38.93,38.93,OK,C24L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000744,Boehler,Heraeus,Prestara,3.6,3.15,<1?,15556,1.00317,48.37,48.36,<3 mm/tube,nr. 025640,WCH 02269785,23/1,38.94,38.93,OK,B13R8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000745,Boehler,Heraeus,Prestara,3.6,3.15,<1?,15556,1.00317,48.35,48.37,<3 mm/tube,nr. 025640,WCH 02269785,23/1,38.99,39,OK,C30R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000746,Boehler,Heraeus,Prestara,3.6,3.15,<1?,15556,1.00317,48.35,48.37,<3 mm/tube,nr. 025640,WCH 02269785,23/1,38.97,39,OK,A25R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000747,Boehler,Heraeus,Prestara,3.6,3.15,<1?,15556,1.00317,48.34,48.38,<3 mm/tube,nr. 025640,WCH 02269785,23/1,39.03,39,OK,B10R4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000749,Boehler,Heraeus,Prestara,3.6,3.15,<1?,15556,1.00317,48.35,48.34,<3 mm/tube,nr. 025640,WCH 02269785,23/1,38.98,38.99,OK,A13R4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000750,Boehler,Heraeus,Prestara,3.31,3,<1?,15555,1.00272,48.38,48.41,<3 mm/tube,nr. 023723,WCH 02118910,19/1,39.01,38.99,OK,A9R8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000751,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00272,48.36,48.4,<3 mm/tube,nr. 023723,WCH 02118910,19/1,39.03,38.98,OK,C15L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000752,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00272,48.35,48.35,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.99,39,OK,C13R8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000753,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00272,48.37,48.39,<3 mm/tube,nr. 023723,WCH 02118910,19/1,39.05,39.04,OK,C33L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000754,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00272,48.36,48.38,<3 mm/tube,nr. 023723,WCH 02118910,19/1,39,38.99,OK,C16L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000755,Boehler,Heraeus,Prestara,3.31,3,<1?,15558,1.00272,48.38,48.41,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.96,38.95,OK,C30L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000756,Boehler,Heraeus,Prestara,3.31,3,<1?,15558,1.00272,48.34,48.37,<3 mm/tube,nr. 023723,WCH 02118910,19/1,39.02,39.01,OK,B16R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000757,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00272,48.33,48.38,<3 mm/tube,nr. 023723,WCH 02118910,19/1,39,38.99,OK,A34L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000758,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00272,48.37,48.4,<3 mm/tube,nr. 023723,WCH 02118910,19/1,39,38.98,OK,B17L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000759,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00272,48.4,48.39,<3 mm/tube,nr. 023723,WCH 02118910,19/1,39.01,39.02,OK,A12R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000760,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00272,48.38,48.33,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.98,38.95,OK,A11R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000761,Boehler,Heraeus,Prestara,3.31,3,<1?,15556,1.00272,48.34,48.35,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.99,38.98,OK,C18R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000762,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.36,48.34,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.98,38.96,OK,B8R4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000763,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.34,48.36,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.97,38.96,OK,C30L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000764,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.33,48.33,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.96,38.93,OK,B25L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000765,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.34,48.33,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.93,38.91,OK,B21R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000766,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.35,48.34,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.93,38.94,OK,B21L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000767,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.34,48.33,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.92,38.96,OK,B24R6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000768,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.33,48.32,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.91,38.94,OK,A34L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000769,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.32,48.35,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.95,38.92,OK,B15L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000770,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.32,48.33,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.96,38.94,OK,C23R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000771,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.33,48.31,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.96,38.96,OK,C15L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000772,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.32,48.33,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.95,38.97,OK,B16R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000773,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.32,48.31,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.94,38.96,OK,A29L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000774,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.33,48.32,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.97,38.96,OK,A12R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000775,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.32,48.33,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.96,38.97,OK,C31R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000776,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.33,48.33,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.97,38.95,OK,B16R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000778,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.33,48.33,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.99,38.96,OK,B32R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000779,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.32,48.34,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.96,38.95,OK,B14L2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000780,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15559,1.00282,48.31,48.33,<3 mm/tube,nr. 025646,WCH 02269791,29/1,39.02,38.99,OK,B12L2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000781,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15559,1.00282,48.33,48.32,<3 mm/tube,nr. 025646,WCH 02269791,29/1,39.01,39.01,OK,A20L2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000782,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15559,1.00282,48.33,48.31,<3 mm/tube,nr. 025646,WCH 02269791,29/1,39.01,39.05,OK,B10L2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000784,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15559,1.00282,48.48,48.51,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.95,38.99,OK,B18L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000785,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15559,1.00282,48.51,48.42,<3 mm/tube,nr. 025646,WCH 02269791,29/1,39.02,39.03,OK,B15R4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000786,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15559,1.00282,48.53,48.51,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.82,39.03,OK,B8L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000787,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15559,1.00282,48.41,48.5,<3 mm/tube,nr. 025646,WCH 02269791,29/1,39,38.95,OK,A34L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000788,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15559,1.00282,48.44,48.35,<3 mm/tube,nr. 025646,WCH 02269791,29/1,39.05,39.08,OK,C34L2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000789,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15559,1.00282,48.46,48.38,<3 mm/tube,nr. 025646,WCH 02269791,29/1,39.04,39.02,OK,A15L2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000790,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15558,1.00282,48.44,48.33,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.9,39.01,OK,C19L2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000791,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15558,1.00282,48.42,48.48,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.94,39.09,OK,B17L2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000792,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15558,1.00282,48.3,48.38,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.95,39.02,OK,C19L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000793,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.34,48.39,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.93,39.01,OK,A32R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000795,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.34,48.33,<3 mm/tube,nr. 025646,WCH 02269791,29/1,39.04,39.06,OK,C22L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000795,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.34,48.33,<3 mm/tube,nr. 025646,WCH 02269791,29/1,39.04,39.06,OK,C22L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000796,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.32,48.32,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.89,38.95,OK,C27L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000797,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.31,48.33,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.92,39.04,OK,A14L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000798,Boehler,Heraeus,Prestara,3.27,2.98,<1?,15557,1.00282,48.34,48.36,<3 mm/tube,nr. 025646,WCH 02269791,29/1,38.9,39.06,OK,A23L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000800,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15557,1.00319,48.55,48.34,<3 mm/tube,nr. 023724,WCH 02118915,20/1,39.03,39.01,OK,C19L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000801,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15557,1.00319,48.51,48.36,<3 mm/tube,nr. 023724,WCH 02118915,20/1,39.01,39.08,OK,C23R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000802,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15557,1.00319,48.55,48.32,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.92,39.03,OK,A8R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000803,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15557,1.00319,48.55,48.33,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.93,39.06,OK,B21L1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000804,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15557,1.00319,48.55,48.38,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.99,39.05,OK,A23L1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000805,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15557,1.00319,48.56,48.35,<3 mm/tube,nr. 023724,WCH 02118915,20/1,39.02,39.06,OK,B12L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000806,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15558,1.00319,48.47,48.39,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.97,39.02,OK,C25L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000807,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15557,1.00319,48.44,48.3,<3 mm/tube,nr. 023724,WCH 02118915,20/1,39.04,39.06,OK,B33R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000808,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.45,48.32,<3 mm/tube,nr. 023724,WCH 02118915,20/1,39.3,39.04,OK,B28R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000809,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.44,48.36,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.96,39.06,OK,A32R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK000810,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.46,48.34,<3 mm/tube,nr. 023724,WCH 02118915,20/1,39,39.03,OK,B17L7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000811,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.44,48.32,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.98,39.02,OK,B18L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000812,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.45,48.34,<3 mm/tube,nr. 023724,WCH 02118915,20/1,39.02,39.06,OK,C21L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000813,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.44,48.33,<3 mm/tube,nr. 023724,WCH 02118915,20/1,39,38.95,OK,B33L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000814,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.48,48.37,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.97,39.01,OK,C14L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000815,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.47,48.36,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.98,39.03,OK,B13R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000817,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.44,48.35,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.97,39.03,OK,B20R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000818,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.46,48.4,<3 mm/tube,nr. 023724,WCH 02118915,20/1,39.01,38.93,OK,C34R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000819,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.43,48.31,<3 mm/tube,nr. 023724,WCH 02118915,20/1,39,39.06,OK,A23L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000820,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.51,48.49,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.94,38.89,OK,C29L7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000821,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.48,48.41,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.96,38.99,OK,B10R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000822,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.43,48.37,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.92,39.05,OK,C25L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000824,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.42,48.54,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.92,38.99,OK,A17R6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK000825,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.45,48.36,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.87,39.06,OK,B27L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000826,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.43,48.36,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.89,39.04,OK,C23L1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000827,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15559,1.00319,48.46,48.35,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.9,39.06,OK,C34L1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000829,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15558,1.00319,48.52,48.36,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.89,39.05,OK,A20L1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000830,Boehler,Heraeus,Prestara,3.32,2.95,<1?,15558,1.00319,48.55,48.39,<3 mm/tube,nr. 023724,WCH 02118915,20/1,38.92,39.03,OK,C28R8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000831,Boehler,Heraeus,Prestara,3.31,3,<1?,15559,1.00317,48.52,48.38,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.91,39.06,OK,B20L1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000832,Boehler,Heraeus,Prestara,3.31,3,<1?,15559,1.00317,48.51,48.38,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.89,39.04,OK,A24L1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000833,Boehler,Heraeus,Prestara,3.31,3,<1?,15559,1.00317,48.49,48.37,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.87,39.02,OK,B21L1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000834,Boehler,Heraeus,Prestara,3.31,3,<1?,15558,1.00317,48.5,48.36,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.88,38.97,OK,A10R8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000835,Boehler,Heraeus,Prestara,3.31,3,<1?,15558,1.00317,48.52,48.38,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.87,38.98,OK,B31L1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000836,Boehler,Heraeus,Prestara,3.31,3,<1?,15558,1.00317,48.5,48.4,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.87,38.98,OK,B20L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000837,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00317,48.51,48.38,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.87,38.98,OK,A30L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000838,Boehler,Heraeus,Prestara,3.31,3,<1?,15556,1.00317,48.5,48.39,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.88,38.95,OK,C32R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000839,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00317,48.45,48.35,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.87,38.98,OK,B18L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000840,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00317,48.46,48.36,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.88,38.98,OK,B27L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000841,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00317,48.46,48.34,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.88,39.01,OK,A11R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000842,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00317,48.42,48.34,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.89,39.02,OK,A30R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000843,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00317,48.43,48.35,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.89,39.03,OK,B34R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000844,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00317,48.44,48.36,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.87,38.89,OK,A33L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000845,Boehler,Heraeus,Prestara,3.31,3,<1?,15557,1.00317,48.43,48.32,<3 mm/tube,nr. 023723,WCH 02118910,19/1,38.86,39.05,OK,B11L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000847,Boehler,Heraeus,Prestara,3.16,3.09,<1?,15557,1.00294,48.5,48.33,<3 mm/tube,nr. 023725,WCH 02118911,21/2,38.87,39.06,OK,B30L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000848,Boehler,Heraeus,Prestara,3.16,3.09,<1?,15557,1.00294,48.5,48.34,<3 mm/tube,nr. 023725,WCH 02118911,21/2,38.88,39.04,OK,A30R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000849,Boehler,Heraeus,Prestara,3.16,3.09,<1?,15557,1.00294,48.48,48.34,<3 mm/tube,nr. 023725,WCH 02118911,21/2,38.88,39.02,OK,C23L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000850,Boehler,Heraeus,Prestara,3.16,3.09,<1?,15557,1.00294,48.48,48.36,<3 mm/tube,nr. 023725,WCH 02118911,21/2,38.87,39.06,OK,A15R8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK000851,Boehler,Heraeus,Prestara,3.16,3.09,<1?,15557,1.00294,48.5,48.38,<3 mm/tube,nr. 023725,WCH 02118911,21/2,38.9,39.02,OK,C28R8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000852,Boehler,Heraeus,Prestara,3.16,3.09,<1?,15557,1.00294,48.5,48.48,<3 mm/tube,nr. 023725,WCH 02118911,21/2,38.89,39,OK,B33R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000853,Boehler,Heraeus,Prestara,3.16,3.09,<1?,15557,1.00294,48.5,48.58,<3 mm/tube,nr. 023725,WCH 02118911,21/2,38.89,39.1,OK,C18L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000854,Boehler,Heraeus,Prestara,3.16,3.09,<1?,15558,1.00294,48.5,48.59,<3 mm/tube,nr. 023725,WCH 02118911,21/2,38.88,38.98,OK,A26L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000855,Boehler,Heraeus,Prestara,3.16,3.09,<1?,15558,1.00294,48.49,48.57,<3 mm/tube,nr. 023725,WCH 02118911,21/2,38.88,38.99,OK,A24L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK000856,Boehler,Heraeus,Prestara,3.16,3.09,<1?,15557,1.00294,48.5,48.51,<3 mm/tube,nr. 023725,WCH 02118911,21/2,38.89,39.05,OK,A18L4
