Circuit,Magnet,Position,B1_aperture,Diode_type,Correctors,EE place,#Electric_EE,#Electric_circuit,Cryostat,Cryostat2,QPS Crate&Board,Bus Bar Segment Name,1st Magnet,2nd Magnet,Num of splices,Dcum1,Dcum2,QPS Crate,QPS Board,#Segment,cryostat_group,phys_pos,Phys. Position,El. Position,Name,R_1,R_2,RRR_1,RRR_2,Short magnet ID,age,Manufacturer,Inner cable type,Outer cable type,I_Q_SM18,Renamed short magnet ID,MTF Status,Magnet_construction_order,QPS Crate Number,Cryostat Number
RB.A12,MB.C33R1,1601.8807,EXT,R,B,ODD,41,41,LBBRD.33R1,LBBRD_33R1,B34L2_2,DCBB.B33R1.R,MB.B34R1,MB.C33R1,3,1631.8407,1594.0507,B34L2,2,41,33R1,74.0,74,41,C33R1,2.68281755386508,2.68281755386508,75.0,75.0,2334,7.0,2.0,01E,02C9,10678.0,,,334,2,2
RB.A12,MB.A34R1,1624.0107,EXT,R,A,EVEN,38,115,LBARA.34R1,LBARA_34R1,B32R1_2,DCBQ.33R1.L,MB.B33R1,MB.A34R1,3,1578.3907,1616.1807,B32R1,2,116,34R1,75.0,75,115,A34R1,2.45,1.6999999999999995,79.59538110746324,101.106504622535,2416,14.0,2.0,01B,02C9,11754.0,,,416,2,0
RB.A12,MB.B34R1,1639.6707,EXT,R,B,ODD,40,40,LBBRA.34R1,LBBRA_34R1,B34L2_1,DCBB.34R1.R,MB.C34L2,MB.B34R1,3,1669.6307,1631.8407,B34L2,1,40,34R1,76.0,76,40,B34R1,3.16,2.979999999999998,70.07018630242422,71.9167377486337,2423,14.0,2.0,01B,02B5,10650.0,,,423,1,1
RB.A12,MB.C34R1,1655.3307,EXT,R,A,EVEN,39,116,LBARB.34R1,LBARB_34R1,B34R1_0,DCBB.34R1.L,MB.A34R1,MB.C34R1,2,1616.1807,1647.5007,B34R1,0,117,34R1,77.0,77,116,C34R1,3.2099999999999995,3.2799999999999474,68.37476174248951,68.32892020652831,2327,14.0,2.0,01E,02C9,12627.0,,,327,0,2
RB.A12,MB.C34L2,1677.4607,EXT,R,B,ODD,39,39,LBBRA.34L2,LBBRA_34L2,B34L2_0,DCBB.B34L2.R,MB.A34L2,MB.C34L2,2,1700.9507,1669.6307,B34L2,0,39,34L2,78.0,78,39,C34L2,3.27,3.28,66.66732040398628,67.87449965452625,1371,14.0,1.0,01E,02B5,11136.0,,,371,0,0
RB.A12,MB.B34L2,1693.1207,EXT,R,A,EVEN,40,117,LBARA.34L2,LBARA_34L2,B34R1_1,DCBB.B34L2.L,MB.C34R1,MB.B34L2,3,1647.5007,1685.2907,B34R1,1,118,34L2,79.0,79,117,B34L2,1.6999999999999995,1.6999999999999995,101.106504622535,101.106504622535,2412,14.0,2.0,01B,02D,11397.0,,,412,1,1
RB.A12,MB.A34L2,1708.7807,EXT,R,B,ODD,38,38,LBBRD.34L2,LBBRD_34L2,B32L2_2,DCBB.A34L2.R,MB.B33L2,MB.A34L2,3,1738.7407,1700.9507,B32L2,2,38,34L2,80.0,80,38,A34L2,1.6999999999999995,3.02,101.106504622535,71.69505965461342,2393,14.0,2.0,01E,02C9,11366.0,,,393,2,2
RB.A12,MB.C33L2,1730.9107,EXT,R,A,EVEN,41,118,LBARA.33L2,LBARA_33L2,B33L2_0,DCBQ.33L2.L,MB.B34L2,MB.C33L2,3,1685.2907,1723.0807,B33L2,0,119,33L2,81.0,81,118,C33L2,1.81,3.28,95.8748204483924,67.87449965452625,1410,14.0,1.0,01B,02C8,11378.0,,,410,0,0
RB.A12,MB.B33L2,1746.5707,EXT,R,B,ODD,37,37,LBBRA.33L2,LBBRA_33L2,B32L2_1,DCBB.33L2.R,MB.C32L2,MB.B33L2,3,1776.5307,1738.7407,B32L2,1,37,33L2,82.0,82,37,B33L2,3.2799999999999474,3.2799999999999474,68.32892020652831,68.32892020652831,2420,7.0,2.0,01B,02B5,11422.0,,,420,1,1
RB.A12,MB.A33L2,1762.2307,EXT,R,A,EVEN,42,119,LBARB.33L2,LBARB_33L2,B33L2_1,DCBB.33L2.L,MB.C33L2,MB.A33L2,2,1723.0807,1754.4007,B33L2,1,120,33L2,83.0,83,119,A33L2,3.140000000000001,3.140000000000001,70.26040277030548,70.26040277030548,2373,2.0,2.0,01E,02C9,11193.0,,,373,1,2
RB.A12,MB.C32L2,1784.3607,EXT,R,B,ODD,36,36,LBBRA.32L2,LBBRA_32L2,B32L2_0,DCBB.B32L2.R,MB.A32L2,MB.C32L2,2,1807.8507,1776.5307,B32L2,0,36,32L2,84.0,84,36,C32L2,2.5,1.92,78.792057073657,92.00434744749462,1369,14.0,1.0,01E,02B5,11605.0,,,369,0,0
RB.A12,MB.B32L2,1800.0207,EXT,R,A,EVEN,43,120,LBARA.32L2,LBARA_32L2,B33L2_2,DCBB.B32L2.L,MB.A33L2,MB.B32L2,3,1754.4007,1792.1907,B33L2,2,121,32L2,85.0,85,120,B32L2,3.2799999999999474,2.45,68.32892020652831,79.59538110746324,2406,14.0,2.0,01E,02C9,12073.0,,,406,2,1
RB.A12,MB.A32L2,1815.6807,EXT,R,B,ODD,35,35,LBBRD.32L2,LBBRD_32L2,B30L2_2,DCBB.A32L2.R,MB.B31L2,MB.A32L2,3,1845.6407,1807.8507,B30L2,2,35,32L2,86.0,86,35,A32L2,3.320000000000004,3.16,66.96853432549321,70.07018630242422,2400,14.0,2.0,01E,02C9,10968.0,,,400,2,2
RB.A12,MB.C31L2,1837.8107,EXT,R,A,EVEN,44,121,LBARA.31L2,LBARA_31L2,B31L2_0,DCBQ.31L2.L,MB.B32L2,MB.C31L2,3,1792.1907,1829.9807,B31L2,0,122,31L2,87.0,87,121,C31L2,2.45,3.400000000000001,79.59538110746324,65.45791952580721,1413,14.0,1.0,01B,02C8,9932.0,,,413,0,0
RB.A12,MB.B31L2,1853.4707,EXT,R,B,ODD,34,34,LBBRA.31L2,LBBRA_31L2,B30L2_1,DCBB.31L2.R,MB.C30L2,MB.B31L2,3,1883.4307,1845.6407,B30L2,1,34,31L2,88.0,88,34,B31L2,3.210000000000001,3.21,68.73171710454288,68.07622572204467,3409,2.0,3.0,01B,02D,11995.0,,,409,1,1
RB.A12,MB.A31L2,1869.1307,EXT,R,A,EVEN,45,122,LBARB.31L2,LBARB_31L2,B31L2_1,DCBB.31L2.L,MB.C31L2,MB.A31L2,2,1829.9807,1861.3007,B31L2,1,123,31L2,89.0,89,122,A31L2,2.68281755386508,2.68281755386508,75.0,75.0,2438,4.0,2.0,01B,02B5,11042.0,,,438,1,2
RB.A12,MB.C30L2,1891.2607,EXT,R,B,ODD,33,33,LBBRA.30L2,LBBRA_30L2,B30L2_0,DCBB.B30L2.R,MB.A30L2,MB.C30L2,2,1914.7507,1883.4307,B30L2,0,33,30L2,90.0,90,33,C30L2,1.6999999999999995,3.28,101.106504622535,67.87449965452625,2384,14.0,2.0,01E,02C9,11828.0,,,384,0,0
RB.A12,MB.B30L2,1906.9207,EXT,R,A,EVEN,46,123,LBARA.30L2,LBARA_30L2,B31L2_2,DCBB.B30L2.L,MB.A31L2,MB.B30L2,3,1861.3007,1899.0907,B31L2,2,124,30L2,91.0,91,123,B30L2,2.5,1.83,78.792057073657,94.71351328593305,2409,14.0,2.0,01B,02D,10290.0,,,409,2,1
RB.A12,MB.A30L2,1922.5807,EXT,R,B,ODD,32,32,LBBRD.30L2,LBBRD_30L2,B28L2_2,DCBB.A30L2.R,MB.B29L2,MB.A30L2,3,1952.5407,1914.7507,B28L2,2,32,30L2,92.0,92,32,A30L2,1.77,3.320000000000004,96.7853954664714,66.96853432549321,2397,14.0,2.0,01E,02C9,10950.0,,,397,2,2
RB.A12,MB.C29L2,1944.7107,EXT,R,A,EVEN,47,124,LBARA.29L2,LBARA_29L2,B29L2_0,DCBQ.29L2.L,MB.B30L2,MB.C29L2,3,1899.0907,1936.8807,B29L2,0,125,29L2,93.0,93,124,C29L2,3.2799999999999474,2.45,68.32892020652831,79.59538110746324,1254,14.0,1.0,01B,02B8,10726.0,,,254,0,0
RB.A12,MB.B29L2,1960.3707,EXT,R,B,ODD,31,31,LBBRA.29L2,LBBRA_29L2,B28L2_1,DCBB.29L2.R,MB.C28L2,MB.B29L2,3,1990.3307,1952.5407,B28L2,1,31,29L2,94.0,94,31,B29L2,1.77,3.28,96.7853954664714,67.87449965452625,2302,14.0,2.0,01B,02D,10987.0,,,302,1,1
RB.A12,MB.A29L2,1976.0307,EXT,R,A,EVEN,48,125,LBARB.29L2,LBARB_29L2,B29L2_1,DCBB.29L2.L,MB.C29L2,MB.A29L2,2,1936.8807,1968.2007,B29L2,1,126,29L2,95.0,95,125,A29L2,3.140000000000001,3.140000000000001,70.26040277030548,70.26040277030548,1083,7.0,1.0,01B,02B5,12311.0,,,83,1,2
RB.A12,MB.C28L2,1998.1607,EXT,R,B,ODD,30,30,LBBRA.28L2,LBBRA_28L2,B28L2_0,DCBB.B28L2.R,MB.A28L2,MB.C28L2,2,2021.6507,1990.3307,B28L2,0,30,28L2,96.0,96,30,C28L2,1.6999999999999995,3.28,101.106504622535,67.87449965452625,1348,14.0,1.0,01E,02B8,11821.0,,,348,0,0
RB.A12,MB.B28L2,2013.8207,EXT,R,A,EVEN,49,126,LBARA.28L2,LBARA_28L2,B29L2_2,DCBB.B28L2.L,MB.A29L2,MB.B28L2,3,1968.2007,2005.9907,B29L2,2,127,28L2,97.0,97,126,B28L2,3.2799999999999474,2.45,68.32892020652831,79.59538110746324,1412,14.0,1.0,01B,02C8,10942.0,,,412,2,1
RB.A12,MB.A28L2,2029.4807,EXT,R,B,ODD,29,29,LBBRD.28L2,LBBRD_28L2,B26L2_2,DCBB.A28L2.R,MB.B27L2,MB.A28L2,3,2059.4407,2021.6507,B26L2,2,29,28L2,98.0,98,29,A28L2,3.2799999999999474,2.560000000000002,68.32892020652831,77.8634517336402,2391,14.0,2.0,01E,02C9,11046.0,,,391,2,2
RB.A12,MB.C27L2,2051.6107,EXT,R,A,EVEN,50,127,LBARA.27L2,LBARA_27L2,B27L2_0,DCBQ.27L2.L,MB.B28L2,MB.C27L2,3,2005.9907,2043.7807,B27L2,0,128,27L2,99.0,99,127,C27L2,2.5,3.2400000000000007,78.792057073657,67.59410659048159,1414,14.0,1.0,01B,02C8,11066.0,,,414,0,0
RB.A12,MB.B27L2,2067.2707,EXT,R,B,ODD,28,28,LBBRA.27L2,LBBRA_27L2,B26L2_1,DCBB.27L2.R,MB.C26L2,MB.B27L2,3,2097.2307,2059.4407,B26L2,1,28,27L2,100.0,100,28,B27L2,1.75,1.68,96.83501939690876,100.45740439836791,2394,14.0,2.0,01E,02C9,12352.0,,,394,1,1
RB.A12,MB.A27L2,2082.9307,EXT,R,A,EVEN,51,128,LBARB.27L2,LBARB_27L2,B27L2_1,DCBB.27L2.L,MB.C27L2,MB.A27L2,2,2043.7807,2075.1007,B27L2,1,129,27L2,101.0,101,128,A27L2,3.2799999999999474,2.45,68.32892020652831,79.59538110746324,2306,14.0,2.0,01B,02D,10605.0,,,306,1,2
RB.A12,MB.C26L2,2105.0607,EXT,R,B,ODD,27,27,LBBRA.26L2,LBBRA_26L2,B26L2_0,DCBB.B26L2.R,MB.A26L2,MB.C26L2,2,2128.5507,2097.2307,B26L2,0,27,26L2,102.0,102,27,C26L2,2.45,2.45,79.59538110746324,79.59538110746324,1367,14.0,1.0,01E,02B5,11785.0,,,367,0,0
RB.A12,MB.B26L2,2120.7207,EXT,R,A,EVEN,52,129,LBARA.26L2,LBARA_26L2,B27L2_2,DCBB.A26L2.L,MB.A27L2,MB.B26L2,3,2075.1007,2112.8907,B27L2,2,130,26L2,103.0,103,129,B26L2,1.77,1.75,96.7853954664714,96.83501939690876,3252,14.0,3.0,01B,02G,11573.0,,,252,2,1
RB.A12,MB.A26L2,2136.3807,EXT,R,B,ODD,26,26,LBBRD.26L2,LBBRD_26L2,B24L2_2,DCBB.A26L2.R,MB.B25L2,MB.A26L2,3,2166.3407,2128.5507,B24L2,2,26,26L2,104.0,104,26,A26L2,1.77,1.75,96.7853954664714,96.83501939690876,2324,14.0,2.0,01E,02C9,11679.0,,,324,2,2
RB.A12,MB.C25L2,2158.5107,EXT,R,A,EVEN,53,130,LBARA.25L2,LBARA_25L2,B25L2_0,DCBQ.25L2.L,MB.B26L2,MB.C25L2,3,2112.8907,2150.6807,B25L2,0,131,25L2,105.0,105,130,C25L2,3.28,2.45,67.87449965452625,79.59538110746324,1360,14.0,1.0,01E,02B8,11760.0,,,360,0,0
RB.A12,MB.B25L2,2174.1707,EXT,R,B,ODD,25,25,LBBRA.25L2,LBBRA_25L2,B24L2_1,DCBB.25L2.R,MB.C24L2,MB.B25L2,3,2204.1307,2166.3407,B24L2,1,25,25L2,106.0,106,25,B25L2,3.2799999999999474,1.75,68.32892020652831,96.83501939690876,2363,14.0,2.0,01E,02C9,12031.0,,,363,1,1
RB.A12,MB.A25L2,2189.8307,EXT,R,A,EVEN,54,131,LBARB.25L2,LBARB_25L2,B25L2_1,DCBB.25L2.L,MB.C25L2,MB.A25L2,2,2150.6807,2182.0007,B25L2,1,132,25L2,107.0,107,131,A25L2,3.2799999999999474,2.45000000000002,68.32892020652831,79.61488134911514,1374,14.0,1.0,01E,02B5,11365.0,,,374,1,2
RB.A12,MB.C24L2,2211.9607,EXT,R,B,ODD,24,24,LBBRA.24L2,LBBRA_24L2,B24L2_0,DCBB.B24L2.R,MB.A24L2,MB.C24L2,2,2235.4507,2204.1307,B24L2,0,24,24L2,108.0,108,24,C24L2,1.77,1.77,96.7853954664714,96.7853954664714,2331,14.0,2.0,01E,02C9,11458.0,,,331,0,0
RB.A12,MB.B24L2,2227.6207,EXT,R,A,EVEN,55,132,LBARA.24L2,LBARA_24L2,B25L2_2,DCBB.B24L2.L,MB.A25L2,MB.B24L2,3,2182.0007,2219.7907,B25L2,2,133,24L2,109.0,109,132,B24L2,2.5,2.45,78.792057073657,79.59538110746324,2403,14.0,2.0,01E,02C9,11293.0,,,403,2,1
RB.A12,MB.A24L2,2243.2807,EXT,R,B,ODD,23,23,LBBRD.24L2,LBBRD_24L2,B22L2_2,DCBB.A24L2.R,MB.B23L2,MB.A24L2,3,2273.2407,2235.4507,B22L2,2,23,24L2,110.0,110,23,A24L2,1.68,2.45,99.6525631876629,79.59538110746324,1315,14.0,1.0,01B,02B8,12613.0,,,315,2,2
RB.A12,MB.C23L2,2265.4107,EXT,R,A,EVEN,56,133,LBARA.23L2,LBARA_23L2,B23L2_0,DCBQ.23L2.L,MB.B24L2,MB.C23L2,3,2219.7907,2257.5807,B23L2,0,134,23L2,111.0,111,133,C23L2,1.92,3.2400000000000007,92.00434744749462,66.94333085452014,2404,14.0,2.0,01E,02C9,10642.0,,,404,0,0
RB.A12,MB.B23L2,2281.0707,EXT,R,B,ODD,22,22,LBBRA.23L2,LBBRA_23L2,B22L2_1,DCBB.23L2.R,MB.C22L2,MB.B23L2,3,2311.0307,2273.2407,B22L2,1,22,23L2,112.0,112,22,B23L2,3.2099999999999995,1.75,68.37476174248951,96.83501939690876,2417,14.0,2.0,01B,02C9,11422.0,,,417,1,1
RB.A12,MB.A23L2,2296.7307,EXT,R,A,EVEN,57,134,LBARB.23L2,LBARB_23L2,B23L2_1,DCBB.23L2.L,MB.C23L2,MB.A23L2,2,2257.5807,2288.9007,B23L2,1,135,23L2,113.0,113,134,A23L2,3.03,3.03,71.53341464630975,71.53341464630975,3110,2.0,3.0,01B,02G,12109.0,,,110,1,2
RB.A12,MB.C22L2,2318.8607,EXT,R,B,ODD,21,21,LBBRA.22L2,LBBRA_22L2,B22L2_0,DCBB.B22L2.R,MB.A22L2,MB.C22L2,2,2342.3507,2311.0307,B22L2,0,21,22L2,114.0,114,21,C22L2,3.2799999999999474,2.45,68.32892020652831,79.59538110746324,1346,14.0,1.0,01E,02B8,11780.0,,,346,0,0
RB.A12,MB.B22L2,2334.5207,EXT,R,A,EVEN,58,135,LBARA.22L2,LBARA_22L2,B23L2_2,DCBB.B22L2.L,MB.A23L2,MB.B22L2,3,2288.9007,2326.6907,B23L2,2,136,22L2,115.0,115,135,B22L2,2.45,2.45,79.59538110746324,79.59538110746324,2320,14.0,2.0,01E,02C9,9808.0,,,320,2,1
RB.A12,MB.A22L2,2350.1807,EXT,R,B,ODD,20,20,LBBRD.22L2,LBBRD_22L2,B20L2_2,DCBB.A22L2.R,MB.B21L2,MB.A22L2,3,2380.1407,2342.3507,B20L2,2,20,22L2,116.0,116,20,A22L2,3.2799999999999474,1.75,68.32892020652831,96.83501939690876,2304,14.0,2.0,01B,02D,10294.0,,,304,2,2
RB.A12,MB.C21L2,2372.3107,EXT,R,A,EVEN,59,136,LBARA.21L2,LBARA_21L2,B21L2_0,DCBQ.21L2.L,MB.B22L2,MB.C21L2,3,2326.6907,2364.4807,B21L2,0,137,21L2,117.0,117,136,C21L2,3.2799999999999474,3.2400000000000007,68.32892020652831,66.94333085452014,1361,14.0,1.0,01E,02B8,11384.0,,,361,0,0
RB.A12,MB.B21L2,2387.9707,EXT,R,B,ODD,19,19,LBBRA.21L2,LBBRA_21L2,B20L2_1,DCBB.21L2.R,MB.C20L2,MB.B21L2,3,2417.9307,2380.1407,B20L2,1,19,21L2,118.0,118,19,B21L2,2.5,3.2400000000000007,78.792057073657,66.94333085452014,2364,14.0,2.0,01E,02C9,10359.0,,,364,1,1
RB.A12,MB.A21L2,2403.6307,EXT,R,A,EVEN,60,137,LBARB.21L2,LBARB_21L2,B21L2_1,DCBB.21L2.L,MB.C21L2,MB.A21L2,2,2364.4807,2395.8007,B21L2,1,138,21L2,119.0,119,137,A21L2,3.2799999999999474,2.45,68.32892020652831,79.59538110746324,2247,14.0,2.0,01E,02C0,11673.0,,,247,1,2
RB.A12,MB.C20L2,2425.7607,EXT,R,B,ODD,18,18,LBBRA.20L2,LBBRA_20L2,B20L2_0,DCBB.B20L2.R,MB.A20L2,MB.C20L2,2,2449.2507,2417.9307,B20L2,0,18,20L2,120.0,120,18,C20L2,3.400000000000001,3.400000000000001,65.45791952580721,65.45791952580721,2382,14.0,2.0,01E,02C9,11203.0,,,382,0,0
RB.A12,MB.B20L2,2441.4207,EXT,R,A,EVEN,61,138,LBARA.20L2,LBARA_20L2,B21L2_2,DCBB.B20L2.L,MB.A21L2,MB.B20L2,3,2395.8007,2433.5907,B21L2,2,139,20L2,121.0,121,138,B20L2,1.75,3.2400000000000007,96.83501939690876,66.94333085452014,3325,14.0,3.0,01E,02D,11325.0,,,325,2,1
RB.A12,MB.A20L2,2457.0807,EXT,R,B,ODD,17,17,LBBRD.20L2,LBBRD_20L2,B18L2_2,DCBB.A20L2.R,MB.B19L2,MB.A20L2,3,2487.0407,2449.2507,B18L2,2,17,20L2,122.0,122,17,A20L2,3.27,1.6999999999999995,66.66732040398628,101.106504622535,1362,14.0,1.0,01E,02B8,12057.0,,,362,2,2
RB.A12,MB.C19L2,2479.2107,EXT,R,A,EVEN,62,139,LBARA.19L2,LBARA_19L2,B19L2_0,DCBQ.19L2.L,MB.B20L2,MB.C19L2,3,2433.5907,2471.3807,B19L2,0,140,19L2,123.0,123,139,C19L2,3.27,3.02,66.66732040398628,71.69505965461342,1358,14.0,1.0,01E,02B8,11827.0,,,358,0,0
RB.A12,MB.B19L2,2494.8707,EXT,R,B,ODD,16,16,LBBRA.19L2,LBBRA_19L2,B18L2_1,DCBB.19L2.R,MB.C18L2,MB.B19L2,3,2524.8307,2487.0407,B18L2,1,16,19L2,124.0,124,16,B19L2,3.2799999999999474,1.85,68.32892020652831,94.10394295985525,2362,14.0,2.0,01E,02C9,11807.0,,,362,1,1
RB.A12,MB.A19L2,2510.5307,EXT,R,A,EVEN,63,140,LBARB.19L2,LBARB_19L2,B19L2_1,DCBB.19L2.L,MB.C19L2,MB.A19L2,2,2471.3807,2502.7007,B19L2,1,141,19L2,125.0,125,140,A19L2,3.2099999999999995,2.560000000000002,68.37476174248951,77.8634517336402,3250,14.0,3.0,01B,02G,11220.0,,,250,1,2
RB.A12,MB.C18L2,2532.6607,EXT,R,B,ODD,15,15,LBBRA.18L2,LBBRA_18L2,B18L2_0,DCBB.B18L2.R,MB.A18L2,MB.C18L2,2,2556.1507,2524.8307,B18L2,0,15,18L2,126.0,126,15,C18L2,1.6999999999999995,1.68,101.106504622535,100.45740439836791,2387,2.0,2.0,01E,02C9,12671.0,,,387,0,0
RB.A12,MB.B18L2,2548.3207,EXT,R,A,EVEN,64,141,LBARA.18L2,LBARA_18L2,B19L2_2,DCBB.B18L2.L,MB.A19L2,MB.B18L2,3,2502.7007,2540.4907,B19L2,2,142,18L2,127.0,127,141,B18L2,2.5,3.2400000000000007,78.792057073657,66.94333085452014,2235,14.0,2.0,01E,02C0,10557.0,,,235,2,1
RB.A12,MB.A18L2,2563.9807,EXT,R,B,ODD,14,14,LBBRD.18L2,LBBRD_18L2,B16L2_2,DCBB.A18L2.R,MB.B17L2,MB.A18L2,3,2593.9407,2556.1507,B16L2,2,14,18L2,128.0,128,14,A18L2,2.5,2.5,78.792057073657,78.792057073657,2377,2.0,2.0,01E,02C9,11860.0,,,377,2,2
RB.A12,MB.C17L2,2586.1107,EXT,R,A,EVEN,65,142,LBARA.17L2,LBARA_17L2,B17L2_0,DCBQ.17L2.L,MB.B18L2,MB.C17L2,3,2540.4907,2578.2807,B17L2,0,143,17L2,129.0,129,142,C17L2,3.2099999999999995,3.2400000000000007,68.37476174248951,66.94333085452014,3345,14.0,3.0,01E,02D,9633.0,,,345,0,0
RB.A12,MB.B17L2,2601.7707,EXT,R,B,ODD,13,13,LBBRA.17L2,LBBRA_17L2,B16L2_1,DCBB.17L2.R,MB.C16L2,MB.B17L2,3,2631.7307,2593.9407,B16L2,1,13,17L2,130.0,130,13,B17L2,3.27,1.6999999999999995,66.66732040398628,101.106504622535,1363,14.0,1.0,01E,02B5,10124.0,,,363,1,1
RB.A12,MB.A17L2,2617.4307,EXT,R,A,EVEN,66,143,LBARB.17L2,LBARB_17L2,B17L2_1,DCBB.17L2.L,MB.C17L2,MB.A17L2,2,2578.2807,2609.6007,B17L2,1,144,17L2,131.0,131,143,A17L2,1.68,2.45,99.6525631876629,79.59538110746324,1411,14.0,1.0,01B,02C8,11381.0,,,411,1,2
RB.A12,MB.C16L2,2639.5607,EXT,R,B,ODD,12,12,LBBRA.16L2,LBBRA_16L2,B16L2_0,DCBB.B16L2.R,MB.A16L2,MB.C16L2,2,2663.0507,2631.7307,B16L2,0,12,16L2,132.0,132,12,C16L2,3.19,2.400000000000002,69.08204078566787,80.42197475066784,2383,14.0,2.0,01E,02C9,12142.0,,,383,0,0
RB.A12,MB.B16L2,2655.2207,EXT,R,A,EVEN,67,144,LBARA.16L2,LBARA_16L2,B17L2_2,DCBB.B16L2.L,MB.A17L2,MB.B16L2,3,2609.6007,2647.3907,B17L2,2,145,16L2,133.0,133,144,B16L2,3.16,1.75,70.07018630242422,96.83501939690876,1338,14.0,1.0,01E,02B8,12078.0,,,338,2,1
RB.A12,MB.A16L2,2670.8807,EXT,R,B,ODD,11,11,LBBRD.16L2,LBBRD_16L2,B14L2_2,DCBB.A16L2.R,MB.B15L2,MB.A16L2,3,2700.8407,2663.0507,B14L2,2,11,16L2,134.0,134,11,A16L2,1.68,2.45,99.6525631876629,79.59538110746324,2390,14.0,2.0,01E,02C9,10884.0,,,390,2,2
RB.A12,MB.C15L2,2693.0107,EXT,R,A,EVEN,68,145,LBARA.15L2,LBARA_15L2,B15L2_0,DCBQ.15L2.L,MB.B16L2,MB.C15L2,3,2647.3907,2685.1807,B15L2,0,146,15L2,135.0,135,145,C15L2,3.16,3.02,70.07018630242422,71.69505965461342,2415,14.0,2.0,01B,02C9,11336.0,,,415,0,0
RB.A12,MB.B15L2,2708.6707,EXT,R,B,ODD,10,10,LBBRA.15L2,LBBRA_15L2,B14L2_1,DCBB.15L2.R,MB.C14L2,MB.B15L2,3,2738.6307,2700.8407,B14L2,1,10,15L2,136.0,136,10,B15L2,2.9199999999999995,1.75,72.91920684067088,96.83501939690876,1281,14.0,1.0,01E,02B8,11369.0,,,281,1,1
RB.A12,MB.A15L2,2724.3307,EXT,R,A,EVEN,69,146,LBARB.15L2,LBARB_15L2,B15L2_1,DCBB.15L2.L,MB.C15L2,MB.A15L2,2,2685.1807,2716.5007,B15L2,1,147,15L2,137.0,137,146,A15L2,3.27,1.6999999999999995,66.66732040398628,101.106504622535,3371,14.0,3.0,01E,02D,12850.0,,,371,1,2
RB.A12,MB.C14L2,2746.4607,EXT,R,B,ODD,9,9,LBBRA.14L2,LBBRA_14L2,B14L2_0,DCBB.B14L2.R,MB.A14L2,MB.C14L2,2,2769.9507,2738.6307,B14L2,0,9,14L2,138.0,138,9,C14L2,1.68,2.45,99.6525631876629,79.59538110746324,1364,14.0,1.0,01E,02B5,11960.0,,,364,0,0
RB.A12,MB.B14L2,2762.1207,EXT,R,A,EVEN,70,147,LBARA.14L2,LBARA_14L2,B15L2_2,DCBB.B14L2.L,MB.A15L2,MB.B14L2,3,2716.5007,2754.2907,B15L2,2,148,14L2,139.0,139,147,B14L2,3.27,1.7300000000000002,66.66732040398628,97.7700238334445,2408,14.0,2.0,01B,02D,10398.0,,,408,2,1
RB.A12,MB.A14L2,2777.7807,EXT,R,B,ODD,8,8,LBBRD.14L2,LBBRD_14L2,B12L2_2,DCBB.A14L2.R,MB.B13L2,MB.A14L2,3,2807.7407,2769.9507,B12L2,2,8,14L2,140.0,140,8,A14L2,3.400000000000001,3.2400000000000007,65.45791952580721,67.59410659048159,2316,14.0,2.0,01E,02C9,11686.0,,,316,2,2
RB.A12,MB.C13L2,2799.9107,EXT,R,A,EVEN,71,148,LBARA.13L2,LBARA_13L2,B13L2_0,DCBQ.13L2.L,MB.B14L2,MB.C13L2,3,2754.2907,2792.0807,B13L2,0,149,13L2,141.0,141,148,C13L2,1.68,3.6000000000000005,99.6525631876629,60.43712854708486,2270,14.0,2.0,01E,02C9,11373.0,,,270,0,0
RB.A12,MB.B13L2,2815.5707,EXT,R,B,ODD,7,7,LBBRA.13L2,LBBRA_13L2,B12L2_1,DCBB.13L2.R,MB.C12L2,MB.B13L2,3,2845.5307,2807.7407,B12L2,1,7,13L2,142.0,142,7,B13L2,1.77,1.92,96.7853954664714,92.00434744749462,1343,14.0,1.0,01E,02B8,10917.0,,,343,1,1
RB.A12,MB.A13L2,2831.2307,EXT,R,A,EVEN,72,149,LBARB.13L2,LBARB_13L2,B13L2_1,DCBB.13L2.L,MB.C13L2,MB.A13L2,2,2792.0807,2823.4007,B13L2,1,150,13L2,143.0,143,149,A13L2,3.320000000000004,3.02,66.96853432549321,71.69505965461342,2267,14.0,2.0,01E,02C9,12203.0,,,267,1,2
RB.A12,MB.C12L2,2853.3607,EXT,R,B,ODD,6,6,LBBRA.12L2,LBBRA_12L2,B12L2_0,DCBB.B12L2.R,MB.A12L2,MB.C12L2,2,2876.8507,2845.5307,B12L2,0,6,12L2,144.0,144,6,C12L2,3.25,3.02,68.09926754352253,71.69505965461342,2263,14.0,2.0,01E,02C9,11959.0,,,263,0,0
RB.A12,MB.B12L2,2869.0207,EXT,R,A,EVEN,73,150,LBARA.12L2,LBARA_12L2,B13L2_2,DCBB.A12L2.L,MB.A13L2,MB.B12L2,3,2823.4007,2861.1907,B13L2,2,151,12L2,145.0,145,150,B12L2,3.27,1.77,66.66732040398628,96.7853954664714,1341,14.0,1.0,01E,02B8,11437.0,,,341,2,1
