,Circuit Name,Circuit Family,Period,Date (FGC),Time (FGC),FPA Reason,Timestamp_PIC,Delta_t(FGC-PIC),Delta_t(EE_even-PIC),Delta_t(EE_odd-PIC),Ramp rate,Plateau duration,I_Q_circ,MIITS_circ,I_Earth_max,EE analysis,V feeler analysis,U_EE_max_ODD,U_EE_max_EVEN,Position,I_Q_M,Nr in Q event,Delta_t(iQPS-PIC),nQPS crate name,Delta_t(nQPS-PIC),Type of Quench,Quench origin,Quench count,QDS trigger origin,dU_iQPS/dt,V_symm_max,dV_symm/dt,R_DL_max,I at R_DL_max,QH analysis,Short magnet ID,Manufacturer,Inner cable type,Outer cable type,I_Q_SM18,dI_Q_Acc,dI_Q_LHC,Comment,Analysis performed by,lhcsmapi version,lhcsm notebook version,Unnamed: 46,Unnamed: 47,timestamp_fgc,fpa_identifier
3498,RB.A56,RB,HWC 2021,2021-06-13,14:02:26.740000,Magnet quench,2021-06-13 14:02:26.707000,33,594,94,10,0,11316,6130.584,64.474279,PASS,PASS,805.0381384774,807.5328404968,C16L6,11315,1,-9,B16L6,-5,Training,EXT,45.0,iQPS,11.4725174825799,,,50.32,1025.81,Pass,3387.0,3.0,01E,02G,12196,-881,,,hagen,1.5.14,1.5.64,,,1.62358574674e+18,RB_RB.A56_1623585746740000000
3499,RB.A56,RB,HWC 2021,2021-06-13,14:02:26.740000,Magnet quench,2021-06-13 14:02:26.707000,33,594,94,10,0,11316,6130.584,64.474279,PASS,PASS,805.0381384774,807.5328404968,B16L6,6077,2,60360,B17L6,4230,GHe propagation,INT,,iQPS,-0.890299031578947,,,51.57,2348.57,Pass,2228.0,2.0,01E,02C9,11749,-,,,hagen,1.5.14,1.5.64,,,1.62358574674e+18,RB_RB.A56_1623585746740000000
3500,RB.A56,RB,HWC 2021,2021-06-13,14:02:26.740000,Magnet quench,2021-06-13 14:02:26.707000,33,594,94,10,0,11316,6130.584,64.474279,PASS,PASS,805.0381384774,807.5328404968,A17L6,4885,3,80342,B17L6,4230,GHe propagation,INT,,iQPS,-1.01419656388888,,,13.78,2379,Pass,2248.0,2.0,01E,02C0,11954,-,,,hagen,1.5.14,1.5.64,,,1.62358574674e+18,RB_RB.A56_1623585746740000000
3501,RB.A56,RB,HWC 2021,2021-06-13,14:02:26.740000,Magnet quench,2021-06-13 14:02:26.707000,33,594,94,10,0,11316,6130.584,64.474279,PASS,PASS,805.0381384774,807.5328404968,B17L6,2720,4,132524,B16L6,-5,GHe propagation,INT,,nQPS,-0.202741421052631,,,30.15,1054.17,Pass,3244.0,3.0,01E,02B8,12808,-,,,hagen,1.5.14,1.5.64,,,1.62358574674e+18,RB_RB.A56_1623585746740000000
3502,RB.A56,RB,HWC 2021,2021-06-13,14:02:26.740000,Magnet quench,2021-06-13 14:02:26.707000,33,594,94,10,0,11316,6130.584,64.474279,PASS,PASS,805.0381384774,807.5328404968,A16L6,1693,5,173804,B16L6,-5,GHe propagation,INT,,iQPS,-1.41408807692307,,,5.9,1065.85,Pass,1279.0,1.0,01E,02B8,12164,-,,,hagen,1.5.14,1.5.64,,,1.62358574674e+18,RB_RB.A56_1623585746740000000
3503,RB.A56,RB,HWC 2021,2021-06-13,14:02:26.740000,Magnet quench,2021-06-13 14:02:26.707000,33,594,94,10,0,11316,6130.584,64.474279,PASS,PASS,805.0381384774,807.5328404968,C17L6,843,6,232805,B17L6,4230,GHe propagation,EXT,,iQPS,0.243118978494623,,,,,Pass,3329.0,3.0,01E,02D,10744,-,,,hagen,1.5.14,1.5.64,,,1.62358574674e+18,RB_RB.A56_1623585746740000000
3504,RB.A56,RB,HWC 2021,2021-06-13,21:06:14.020000,Magnet quench,2021-06-13 21:06:13.989000,31,595,95,10,0,11323.8,6148.609,64.487548,PASS,PASS,805.5202359772,808.0015124936,A8R5,11323,1,-9,B8R5,-5,Training,INT,46.0,iQPS,-11.0494611590909,,,33.27,3989.02,Pass,3344.0,3.0,01E,02D,12850,-1527,,,hagen,1.5.14,1.5.64,,,1.62361117402e+18,RB_RB.A56_1623611174020000000
3505,RB.A56,RB,HWC 2021,2021-06-13,21:06:14.020000,Magnet quench,2021-06-13 21:06:13.989000,31,595,95,10,0,11323.8,6148.609,64.487548,PASS,PASS,805.5202359772,808.0015124936,B8R5,7561,2,39913,B9R5,4231,GHe propagation,EXT,,iQPS,1.73241951851851,,,41.52,4703.45,Pass,3337.0,3.0,01E,02D,10455,-,,,hagen,1.5.14,1.5.64,,,1.62361117402e+18,RB_RB.A56_1623611174020000000
3506,RB.A56,RB,HWC 2021,2021-06-14,07:26:09.640000,Magnet quench,2021-06-14 07:26:09.621000,19,592,95,10,0,11330.2,6157.185,64.46101,PASS,PASS,803.574758977599,806.0365074936,B13L6,11330,1,-12,B12L6,-6,Training,INT,47.0,iQPS,-13.97278247,,,45,11291.2,Pass,3241.0,3.0,01E,02B8,11859,-529,,,syammine,1.5.14,1.5.64,,,1.62364836964e+18,RB_RB.A56_1623648369640000000
3507,RB.A56,RB,HWC 2021,2021-06-14,07:26:09.640000,Magnet quench,2021-06-14 07:26:09.621000,19,592,95,10,0,11330.2,6157.185,64.46101,PASS,PASS,803.574758977599,806.0365074936,C13L6,7477,2,41131,B13L6,4079,GHe propagation,INT,,iQPS,-4.7282334347619,,,4.76,1042.76,Pass,3351.0,3.0,01E,02D,12461,-,,,syammine,1.5.14,1.5.64,,,1.62364836964e+18,RB_RB.A56_1623648369640000000
3508,RB.A56,RB,HWC 2021,2021-06-14,07:26:09.640000,Magnet quench,2021-06-14 07:26:09.621000,19,592,95,10,0,11330.2,6157.185,64.46101,PASS,PASS,803.574758977599,806.0365074936,A13L6,6332,3,56704,B13L6,4079,GHe propagation,EXT,,iQPS,0.907928705263157,,,7.94,1148.78,Pass,1264.0,1.0,01E,02B5,11415,-,,,syammine,1.5.14,1.5.64,,,1.62364836964e+18,RB_RB.A56_1623648369640000000
3509,RB.A56,RB,HWC 2021,2021-06-14,07:26:09.640000,Magnet quench,2021-06-14 07:26:09.621000,19,592,95,10,0,11330.2,6157.185,64.46101,PASS,PASS,803.574758977599,806.0365074936,A14L6,225,4,345691,B14L6,4379,GHe propagation,INT,,nQPS,0,,,,,Pass,3222.0,3.0,01E,02G,12057,-,,,syammine,1.5.14,1.5.64,,,1.62364836964e+18,RB_RB.A56_1623648369640000000
3510,RB.A56,RB,HWC 2021,2021-06-14,17:38:37.160,Magnet quench,2021-06-14 17:38:37,32,593,94,10,0,11325.1,6169.846,64.474279,PASS,PASS,803.082897473599,805.5727174964,A14L6,11325,1,-9,B14L6,-5,Training,EXT,48.0,iQPS,12.8137020444444,,,28,11295.24,Pass,3222.0,3.0,01E,02G,12057,-732,, ,bbordini,1.5.14,1.5.64,,,1.62368511716e+18,RB_RB.A56_1623685117160000000
3511,RB.A56,RB,HWC 2021,2021-06-14,17:38:37.160,Magnet quench,2021-06-14 17:38:37,32,593,94,10,0,11325.1,6169.846,64.474279,PASS,PASS,803.082897473599,805.5727174964,B14L6,5485,2,70096,B15L6,3896,GHe propagation,EXT,,iQPS,1.92604273,,,36.33,3253.81,Pass,3349.0,3.0,01E,02D,10226,-,, ,bbordini,1.5.14,1.5.64,,,1.62368511716e+18,RB_RB.A56_1623685117160000000
3512,RB.A56,RB,HWC 2021,2021-06-14,17:38:37.160,Magnet quench,2021-06-14 17:38:37,32,593,94,10,0,11325.1,6169.846,64.474279,PASS,PASS,803.082897473599,805.5727174964,C14L6,2095,3,156683,B14L6,-5,GHe propagation,INT,,iQPS,-0.472223631578947,,,1.24,1645.83,Pass,3341.0,3.0,01E,02D,9808,-,, ,bbordini,1.5.14,1.5.64,,,1.62368511716e+18,RB_RB.A56_1623685117160000000
3513,RB.A56,RB,HWC 2021,2021-06-14,17:38:37.160,Magnet quench,2021-06-14 17:38:37,32,593,94,10,0,11325.1,6169.846,64.474279,PASS,PASS,803.082897473599,805.5727174964,C13L6,1886,4,165932,B13L6,3867,GHe propagation,INT,,iQPS,-0.133779892473118,,,5.51,1027.28,Pass,3351.0,3.0,01E,02D,12461,-,, ,bbordini,1.5.14,1.5.64,,,1.62368511716e+18,RB_RB.A56_1623685117160000000
3514,RB.A56,RB,HWC 2021,2021-06-15,07:18:41.540000,Magnet quench,2021-06-15 07:18:41.504000,36,593,97,10,0,11338.9,6181.205,64.447741,PASS,PASS,801.8831459764,804.586553494599,A28L6,11338,1,-9,B28L6,-7,Training,INT,49.0,iQPS,-9.98910559416666,,,41,11221.73,Pass,3362.0,3.0,01E,02D,10149,1189,,,emm,1.5.14,1.5.64,,,1.62373432154e+18,RB_RB.A56_1623734321540000000
3515,RB.A56,RB,HWC 2021,2021-06-15,07:18:41.540000,Magnet quench,2021-06-15 07:18:41.504000,36,593,97,10,0,11338.9,6181.205,64.447741,PASS,PASS,801.8831459764,804.586553494599,B28L6,7047,2,46895,B29L6,4116,GHe propagation,INT,,iQPS,-5.68594374705882,,,71.13,3429.48,Pass,1268.0,1.0,01E,02B5,11715,-,,,emm,1.5.14,1.5.64,,,1.62373432154e+18,RB_RB.A56_1623734321540000000
3516,RB.A56,RB,HWC 2021,2021-06-15,07:18:41.540000,Magnet quench,2021-06-15 07:18:41.504000,36,593,97,10,0,11338.9,6181.205,64.447741,PASS,PASS,801.8831459764,804.586553494599,C28L6,4985,3,78892,B28L6,-7,GHe propagation,INT,,iQPS,-1.136484925,,,17.97,2189.54,Pass,2241.0,2.0,01E,02C0,11721,-,,,emm,1.5.14,1.5.64,,,1.62373432154e+18,RB_RB.A56_1623734321540000000
3517,RB.A56,RB,HWC 2021,2021-06-15,07:18:41.540000,Magnet quench,2021-06-15 07:18:41.504000,36,593,97,10,0,11338.9,6181.205,64.447741,PASS,PASS,801.8831459764,804.586553494599,A29L6,1029,4,218472,B29L6,4116,GHe propagation,INT,,iQPS,-0.0841353846153845,,,0,0,Pass,3370.0,3.0,01E,02D,12129,-,,,emm,1.5.14,1.5.64,,,1.62373432154e+18,RB_RB.A56_1623734321540000000
3518,RB.A56,RB,HWC 2021,2021-06-15,14:10:54,Magnet quench,2021-06-15 14:10:53.600000,20,596,96,10,0,11344.4,6177.299,64.487548,PASS,PASS,807.0080255,809.4758765,C34L6,11344,1,-9,B34L6,-3,Training,EXT,50.0,iQPS,11.00595835,,,40.4,6757.09,Pass,3239.0,3.0,01E,02B8,12394,-1050,,,emm,1.5.14,1.5.64,,,1.62375905356e+18,RB_RB.A56_1623759053560000000
3519,RB.A56,RB,HWC 2021,2021-06-15,14:10:54,Magnet quench,2021-06-15 14:10:53.600000,20,596,96,10,0,11344.4,6177.299,64.487548,PASS,PASS,807.0080255,809.4758765,A16R5,11342,2,118,B16R5,3990,EM disturbance,INT,,iQPS,0,,,0,0,Fail,3204.0,3.0,01E,02G,11596,-,,iQPS trip. QH were not fired. No quench actually occurred,emm,1.5.14,1.5.64,,,1.62375905356e+18,RB_RB.A56_1623759053560000000
3520,RB.A56,RB,HWC 2021,2021-06-15,14:10:54,Magnet quench,2021-06-15 14:10:53.600000,20,596,96,10,0,11344.4,6177.299,64.487548,PASS,PASS,807.0080255,809.4758765,B34L6,4536,3,87473,B34R5,3412,GHe propagation,EXT,,nQPS,1.717706311,,,4.85,989.68,Pass,1272.0,1.0,01E,02B5,12729,-,,possibly a symmetric quench,emm,1.5.14,1.5.64,,,1.62375905356e+18,RB_RB.A56_1623759053560000000
3521,RB.A56,RB,HWC 2021,2021-06-15,14:10:54,Magnet quench,2021-06-15 14:10:53.600000,20,596,96,10,0,11344.4,6177.299,64.487548,PASS,PASS,807.0080255,809.4758765,C34R5,3215,4,118426,B34R5,3412,GHe propagation,INT,,iQPS,-0.349981383,,,5.61,992.59,Pass,3348.0,3.0,01E,02D,11368,-,,,emm,1.5.14,1.5.64,,,1.62375905356e+18,RB_RB.A56_1623759053560000000
3522,RB.A56,RB,HWC 2021,2021-06-15,14:10:54,Magnet quench,2021-06-15 14:10:53.600000,20,596,96,10,0,11344.4,6177.299,64.487548,PASS,PASS,807.0080255,809.4758765,B34R5,715,5,249695,B34L6,-3,GHe propagation,INT,,iQPS,-0.062360266,,,,,Pass,2255.0,2.0,01E,02C0,10372,-,,,emm,1.5.14,1.5.64,,,1.62375905356e+18,RB_RB.A56_1623759053560000000
3523,RB.A56,RB,HWC 2021,2021-06-15,19:55:14.340,Magnet quench,2021-06-15 19:55:14,34,594,95,10,0,11347,6149.866,64.447741,PASS,PASS,808.4653024776,810.6890534954,C20L6,11346,1,-7,B20L6,-2,Training,INT,51.0,iQPS,-10.8972054703818,,,17.04,10451.2,Pass,3317.0,3.0,01E,02D,10577,769,,,gwilleri,1.5.14,1.5.64,,,1.62377971434e+18,RB_RB.A56_1623779714340000000
3524,RB.A56,RB,HWC 2021,2021-06-15,19:55:14.340,Magnet quench,2021-06-15 19:55:14,34,594,95,10,0,11347,6149.866,64.447741,PASS,PASS,808.4653024776,810.6890534954,B20L6,6517,2,54027,B21L6,3897,GHe propagation,INT,,iQPS,-1.15051570061728,,,15.37,3495.31,Pass,2251.0,2.0,01E,02C0,12690,-,,,gwilleri,1.5.14,1.5.64,,,1.62377971434e+18,RB_RB.A56_1623779714340000000
3525,RB.A56,RB,HWC 2021,2021-06-15,19:55:14.340,Magnet quench,2021-06-15 19:55:14,34,594,95,10,0,11347,6149.866,64.447741,PASS,PASS,808.4653024776,810.6890534954,A21L6,5103,3,76454,B21L6,3897,GHe propagation,INT,,iQPS,-1.36870800367647,,,21.89,3797.72,Pass,2233.0,2.0,01E,02C9,10963,-,,,gwilleri,1.5.14,1.5.64,,,1.62377971434e+18,RB_RB.A56_1623779714340000000
3526,RB.A56,RB,HWC 2021,2021-06-15,19:55:14.340,Magnet quench,2021-06-15 19:55:14,34,594,95,10,0,11347,6149.866,64.447741,PASS,PASS,808.4653024776,810.6890534954,B21L6,3107,4,120759,B20L6,-2,GHe propagation,INT,,iQPS,-0.410358720930232,,,22.84,992.87,Pass,3333.0,3.0,01E,02D,9741,-,,,gwilleri,1.5.14,1.5.64,,,1.62377971434e+18,RB_RB.A56_1623779714340000000
3527,RB.A56,RB,HWC 2021,2021-06-15,19:55:14.340,Magnet quench,2021-06-15 19:55:14,34,594,95,10,0,11347,6149.866,64.447741,PASS,PASS,808.4653024776,810.6890534954,A20L6,2913,5,126406,B20L6,-2,GHe propagation,EXT,,iQPS,0.289630578947368,,,3.17,1841.45,Pass,3357.0,3.0,01E,02D,12491,-,,,gwilleri,1.5.14,1.5.64,,,1.62377971434e+18,RB_RB.A56_1623779714340000000
3528,RB.A56,RB,HWC 2021,2021-06-15,19:55:14.340,Magnet quench,2021-06-15 19:55:14,34,594,95,10,0,11347,6149.866,64.447741,PASS,PASS,808.4653024776,810.6890534954,C21L6,735,6,243590,B21L6,3897,GHe propagation,INT,,iQPS,-0.0468116847826086,,,,,Pass,2249.0,2.0,01E,02C0,9414,-,,,gwilleri,1.5.14,1.5.64,,,1.62377971434e+18,RB_RB.A56_1623779714340000000
3529,RB.A56,RB,HWC 2021,2021-06-16,08:04:09.840,Magnet quench,2021-06-16 08:04:09,22,593,96,10,0,11357.2,6181.816,64.487548,PASS,PASS,803.8042129772,806.546676495,B30R5,11357,1,-9,B31R5,-2,Training,EXT,52.0,iQPS,11.3322232545454,,,49.99,1011.73,Pass,3359.0,3.0,01E,02D,11193,164,,Spike in R_HDS_1 of B30R5,averweij,1.5.14,1.5.64,,,1.62382344984e+18,RB_RB.A56_1623823449840000000
3530,RB.A56,RB,HWC 2021,2021-06-16,08:04:09.840,Magnet quench,2021-06-16 08:04:09,22,593,96,10,0,11357.2,6181.816,64.487548,PASS,PASS,803.8042129772,806.546676495,A30R5,7914,2,35984,B30R5,3487,GHe propagation,INT,,iQPS,-4.02754366666666,,,36.82,4671.1,Pass,2232.0,2.0,01E,02C9,10905,-,,,averweij,1.5.14,1.5.64,,,1.62382344984e+18,RB_RB.A56_1623823449840000000
3531,RB.A56,RB,HWC 2021,2021-06-16,08:04:09.840,Magnet quench,2021-06-16 08:04:09,22,593,96,10,0,11357.2,6181.816,64.487548,PASS,PASS,803.8042129772,806.546676495,C30R5,7699,3,38598,B30R5,3487,GHe propagation,INT,,iQPS,-1.68368138888888,,,5.93,2258.84,Pass,3320.0,3.0,01E,02D,10849,-,,,averweij,1.5.14,1.5.64,,,1.62382344984e+18,RB_RB.A56_1623823449840000000
3532,RB.A56,RB,HWC 2021,2021-06-16,08:04:09.840,Magnet quench,2021-06-16 08:04:09,22,593,96,10,0,11357.2,6181.816,64.487548,PASS,PASS,803.8042129772,806.546676495,C29R5,268,4,331794,B29R5,2893,GHe propagation,INT,,nQPS,0,,,,,Pass,3340.0,3.0,01E,02D,10336,-,,,averweij,1.5.14,1.5.64,,,1.62382344984e+18,RB_RB.A56_1623823449840000000
3533,RB.A56,RB,HWC 2021,2021-06-16,19:38:18.320000,Magnet quench,2021-06-16 19:38:18.300000,20,595,98,10,0,11367,6206.111,64.46101,PASS,PASS,804.080045977199,806.7724689942,C12L6,11366,1,-8,B12L6,-4,Training,EXT,53.0,iQPS,13.0795474888888,,,9,11291.65,Pass,3388.0,3.0,01E,02G,9728,1638,,,zinur,1.5.14,1.5.63,,,1.62386509832e+18,RB_RB.A56_1623865098320000000
3534,RB.A56,RB,HWC 2021,2021-06-16,19:38:18.320000,Magnet quench,2021-06-16 19:38:18.300000,20,595,98,10,0,11367,6206.111,64.46101,PASS,PASS,804.080045977199,806.7724689942,B12L6,7223,2,44789,B13L6,4100,GHe propagation,INT,,iQPS,-0.926817736842105,,,11.35,4036.41,Pass,3354.0,3.0,01E,02D,9931,-,,,zinur,1.5.14,1.5.63,,,1.62386509832e+18,RB_RB.A56_1623865098320000000
3535,RB.A56,RB,HWC 2021,2021-06-16,19:38:18.320000,Magnet quench,2021-06-16 19:38:18.300000,20,595,98,10,0,11367,6206.111,64.46101,PASS,PASS,804.080045977199,806.7724689942,A13L6,4281,3,92897,B13L6,4100,GHe propagation,EXT,,nQPS,0.124666842105263,,,7.04,995,Pass,1264.0,1.0,01E,02B5,11415,-,,,zinur,1.5.14,1.5.63,,,1.62386509832e+18,RB_RB.A56_1623865098320000000
3536,RB.A56,RB,HWC 2021,2021-06-16,19:38:18.320000,Magnet quench,2021-06-16 19:38:18.300000,20,595,98,10,0,11367,6206.111,64.46101,PASS,PASS,804.080045977199,806.7724689942,A12L6,2507,4,140562,B12L6,-4,GHe propagation,EXT,,iQPS,0.283803085106382,,,5.8,1244.07,Pass,1278.0,1.0,01E,02B8,11906,-,,,zinur,1.5.14,1.5.63,,,1.62386509832e+18,RB_RB.A56_1623865098320000000
3537,RB.A56,RB,HWC 2021,2021-06-16,19:38:18.320000,Magnet quench,2021-06-16 19:38:18.300000,20,595,98,10,0,11367,6206.111,64.46101,PASS,PASS,804.080045977199,806.7724689942,B13L6,2379,5,145113,B12L6,-4,GHe propagation,INT,,nQPS,-0.713962021276595,,,22.42,1994.11,Pass,3241.0,3.0,01E,02B8,11859,-,,,zinur,1.5.14,1.5.63,,,1.62386509832e+18,RB_RB.A56_1623865098320000000
